filepath,label
Audio_Song_Actors_01-24\Actor_22\03-02-01-01-02-01-22.pt,1
Audio_Song_Actors_01-24\Actor_22\03-02-01-01-02-02-22.pt,1
Audio_Song_Actors_01-24\Actor_22\03-02-02-01-01-01-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-02-01-01-02-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-02-01-02-01-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-02-01-02-02-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-02-02-01-01-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-02-02-01-02-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-02-02-02-01-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-02-02-02-02-22.pt,2
Audio_Song_Actors_01-24\Actor_22\03-02-03-01-01-01-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-03-01-01-02-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-03-01-02-01-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-03-01-02-02-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-03-02-01-01-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-03-02-01-02-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-03-02-02-01-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-03-02-02-02-22.pt,3
Audio_Song_Actors_01-24\Actor_22\03-02-04-01-01-01-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-04-01-01-02-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-04-01-02-01-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-04-01-02-02-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-04-02-01-01-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-04-02-01-02-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-04-02-02-01-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-04-02-02-02-22.pt,4
Audio_Song_Actors_01-24\Actor_22\03-02-05-01-01-01-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-05-01-01-02-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-05-01-02-01-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-05-01-02-02-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-05-02-01-01-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-05-02-01-02-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-05-02-02-01-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-05-02-02-02-22.pt,5
Audio_Song_Actors_01-24\Actor_22\03-02-06-01-01-01-22.pt,6
Audio_Song_Actors_01-24\Actor_22\03-02-06-01-01-02-22.pt,6
Audio_Song_Actors_01-24\Actor_22\03-02-06-01-02-01-22.pt,6
Audio_Song_Actors_01-24\Actor_22\03-02-06-01-02-02-22.pt,6
Audio_Song_Actors_01-24\Actor_22\03-02-06-02-01-01-22.pt,6
Audio_Song_Actors_01-24\Actor_22\03-02-06-02-01-02-22.pt,6
Audio_Song_Actors_01-24\Actor_22\03-02-06-02-02-01-22.pt,6
Audio_Song_Actors_01-24\Actor_22\03-02-06-02-02-02-22.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-01-01-01-01-23.pt,1
Audio_Song_Actors_01-24\Actor_23\03-02-01-01-01-02-23.pt,1
Audio_Song_Actors_01-24\Actor_23\03-02-01-01-02-01-23.pt,1
Audio_Song_Actors_01-24\Actor_23\03-02-01-01-02-02-23.pt,1
Audio_Song_Actors_01-24\Actor_23\03-02-02-01-01-01-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-02-01-01-02-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-02-01-02-01-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-02-01-02-02-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-02-02-01-01-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-02-02-01-02-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-02-02-02-01-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-02-02-02-02-23.pt,2
Audio_Song_Actors_01-24\Actor_23\03-02-03-01-01-01-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-03-01-01-02-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-03-01-02-01-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-03-01-02-02-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-03-02-01-01-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-03-02-01-02-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-03-02-02-01-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-03-02-02-02-23.pt,3
Audio_Song_Actors_01-24\Actor_23\03-02-04-01-01-01-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-04-01-01-02-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-04-01-02-01-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-04-01-02-02-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-04-02-01-01-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-04-02-01-02-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-04-02-02-01-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-04-02-02-02-23.pt,4
Audio_Song_Actors_01-24\Actor_23\03-02-05-01-01-01-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-05-01-01-02-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-05-01-02-01-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-05-01-02-02-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-05-02-01-01-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-05-02-01-02-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-05-02-02-01-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-05-02-02-02-23.pt,5
Audio_Song_Actors_01-24\Actor_23\03-02-06-01-01-01-23.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-06-01-01-02-23.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-06-01-02-01-23.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-06-01-02-02-23.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-06-02-01-01-23.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-06-02-01-02-23.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-06-02-02-01-23.pt,6
Audio_Song_Actors_01-24\Actor_23\03-02-06-02-02-02-23.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-01-01-01-01-24.pt,1
Audio_Song_Actors_01-24\Actor_24\03-02-01-01-01-02-24.pt,1
Audio_Song_Actors_01-24\Actor_24\03-02-01-01-02-01-24.pt,1
Audio_Song_Actors_01-24\Actor_24\03-02-01-01-02-02-24.pt,1
Audio_Song_Actors_01-24\Actor_24\03-02-02-01-01-01-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-02-01-01-02-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-02-01-02-01-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-02-01-02-02-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-02-02-01-01-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-02-02-01-02-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-02-02-02-01-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-02-02-02-02-24.pt,2
Audio_Song_Actors_01-24\Actor_24\03-02-03-01-01-01-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-03-01-01-02-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-03-01-02-01-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-03-01-02-02-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-03-02-01-01-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-03-02-01-02-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-03-02-02-01-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-03-02-02-02-24.pt,3
Audio_Song_Actors_01-24\Actor_24\03-02-04-01-01-01-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-04-01-01-02-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-04-01-02-01-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-04-01-02-02-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-04-02-01-01-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-04-02-01-02-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-04-02-02-01-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-04-02-02-02-24.pt,4
Audio_Song_Actors_01-24\Actor_24\03-02-05-01-01-01-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-05-01-01-02-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-05-01-02-01-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-05-01-02-02-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-05-02-01-01-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-05-02-01-02-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-05-02-02-01-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-05-02-02-02-24.pt,5
Audio_Song_Actors_01-24\Actor_24\03-02-06-01-01-01-24.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-06-01-01-02-24.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-06-01-02-01-24.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-06-01-02-02-24.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-06-02-01-01-24.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-06-02-01-02-24.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-06-02-02-01-24.pt,6
Audio_Song_Actors_01-24\Actor_24\03-02-06-02-02-02-24.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-01-21.pt,1
Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-02-21.pt,1
Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-01-21.pt,1
Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-02-21.pt,1
Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-01-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-02-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-01-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-02-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-01-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-02-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-01-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-02-21.pt,2
Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-01-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-02-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-01-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-02-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-01-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-02-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-01-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-02-21.pt,3
Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-01-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-02-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-01-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-02-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-01-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-02-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-01-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-02-21.pt,4
Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-01-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-02-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-01-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-02-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-01-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-02-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-01-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-02-21.pt,5
Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-01-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-02-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-01-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-02-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-01-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-02-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-01-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-02-21.pt,6
Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-01-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-02-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-01-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-02-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-01-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-02-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-01-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-02-21.pt,7
Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-01-21.pt,8
Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-02-21.pt,8
Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-01-21.pt,8
Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-02-21.pt,8
Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-01-21.pt,8
Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-02-21.pt,8
Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-01-21.pt,8
Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-02-21.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-01-22.pt,1
Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-02-22.pt,1
Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-01-22.pt,1
Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-02-22.pt,1
Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-01-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-02-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-01-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-02-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-01-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-02-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-01-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-02-22.pt,2
Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-01-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-02-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-01-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-02-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-01-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-02-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-01-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-02-22.pt,3
Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-01-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-02-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-01-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-02-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-01-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-02-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-01-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-02-22.pt,4
Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-01-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-02-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-01-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-02-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-01-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-02-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-01-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-02-22.pt,5
Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-01-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-02-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-01-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-02-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-01-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-02-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-01-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-02-22.pt,6
Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-01-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-02-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-01-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-02-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-01-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-02-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-01-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-02-22.pt,7
Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-01-22.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-02-22.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-01-22.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-02-22.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-01-22.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-02-22.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-01-22.pt,8
Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-02-22.pt,8
Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-01-23.pt,1
Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-02-23.pt,1
Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-01-23.pt,1
Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-02-23.pt,1
Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-01-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-02-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-01-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-02-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-01-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-02-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-01-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-02-23.pt,2
Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-01-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-02-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-01-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-02-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-01-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-02-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-01-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-02-23.pt,3
Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-01-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-02-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-01-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-02-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-01-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-02-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-01-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-02-23.pt,4
Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-01-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-02-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-01-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-02-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-01-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-02-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-01-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-02-23.pt,5
Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-01-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-02-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-01-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-02-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-01-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-02-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-01-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-02-23.pt,6
Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-01-23.pt,7
Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-02-23.pt,7
Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-01-23.pt,7
Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-02-23.pt,7
Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-01-01-23.pt,7
